0 21 4 25 28 15 31 2 12 17 23 8 30 20 19 22 7 18 10 16 1 9 6 26 29 11 27 3 24 5 14 13
0 21 4 28 15 25 31 14 2 12 5 23 8 30 27 11 20 29 26 7 9 1 16 10 18 6 22 19 3 24 17 13
0 21 4 28 15 25 31 14 2 12 5 23 8 30 27 11 20 29 26 7 9 1 16 10 18 6 22 19 3 24 17 13
0 21 4 28 15 25 31 14 2 12 5 23 8 30 27 11 20 29 26 7 9 1 16 10 18 6 22 19 3 24 17 13
0 21 4 28 15 25 31 14 2 12 5 23 8 30 27 11 20 29 26 7 9 1 16 10 18 6 22 19 3 24 17 13
0 21 4 28 15 25 31 14 2 12 5 23 8 30 27 11 20 29 26 7 9 1 16 10 18 6 22 19 3 24 17 13
0 14 5 23 3 30 20 19 6 29 26 9 1 16 10 18 7 22 11 27 8 24 17 12 13 21 4 28 15 25 31 2
0 14 5 23 3 30 20 19 6 29 26 9 1 16 10 18 7 22 11 27 8 24 17 12 13 21 4 28 15 25 31 2
0 14 5 23 3 30 20 6 22 7 18 10 16 1 9 26 29 19 11 27 8 24 17 12 13 31 4 25 15 28 21 2
0 14 5 23 3 30 20 6 22 7 18 10 16 1 9 26 29 19 11 27 8 24 17 12 13 31 4 25 15 28 21 2
0 14 5 23 3 30 20 6 22 7 18 10 16 1 9 26 29 19 11 27 8 24 17 12 13 31 4 25 15 28 21 2
0 12 17 24 8 30 11 6 29 26 9 1 16 10 18 7 22 19 20 27 3 23 5 14 13 31 15 28 25 4 21 2
0 12 17 24 8 30 11 6 29 26 9 1 16 10 18 7 22 19 20 27 3 23 5 14 13 31 15 28 25 4 21 2
0 12 17 24 8 30 11 6 29 26 9 1 16 10 18 7 22 19 20 27 3 23 5 14 13 31 15 28 25 4 21 2
0 2 17 24 8 27 30 20 22 7 18 10 9 26 29 6 19 11 3 23 5 14 21 4 28 1 16 15 25 31 12 13
0 2 17 24 8 27 30 20 22 7 18 10 9 26 29 6 19 11 3 23 5 14 21 4 28 1 16 15 25 31 12 13
0 2 17 24 8 27 30 20 22 7 18 10 9 26 29 6 19 11 3 23 5 14 21 4 28 1 16 15 25 31 12 13
0 2 5 23 3 27 11 19 29 26 9 10 18 7 22 6 20 30 8 24 17 13 14 21 4 28 1 16 15 25 31 12
0 2 5 23 3 27 11 19 29 26 9 10 18 7 22 6 20 30 8 24 17 13 14 21 4 28 1 16 15 25 31 12
0 31 25 15 16 1 28 4 21 12 17 24 8 30 20 6 18 10 9 26 22 7 29 19 11 27 3 23 5 14 2 13
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 21 4 28 16 1 15 25 31 2 14 5 23 3 30 11 19 6 22 7 18 10 9 26 29 20 27 8 24 17 13 12
0 14 17 24 3 27 19 29 26 9 10 18 7 22 6 20 11 30 8 23 5 13 21 4 15 28 1 16 25 31 2 12
0 14 17 24 3 27 20 29 26 9 10 18 7 22 6 19 11 30 8 23 5 13 21 4 15 28 1 16 25 31 2 12
0 14 17 24 3 27 20 29 26 9 10 18 7 22 6 19 11 30 8 23 5 13 21 4 15 28 1 16 25 31 2 12
0 14 17 24 3 27 20 29 26 9 10 18 7 22 6 19 11 30 8 23 5 13 21 4 15 28 1 16 25 31 2 12
0 12 5 23 8 30 11 20 6 22 7 18 10 9 26 29 19 27 3 24 17 13 14 2 21 4 15 16 1 28 25 31
